id_candidat,candidat,code_circo,inscrits,abstentions,votants,blancs,nuls,exprimes,nom,bloc,nb_voix,elu
17041,1,1704,94544,29499,65045,1370,610,63065,GERARD,ENS,17625,QUALIF
17042,2,1704,94544,29499,65045,1370,610,63065,MARKOWSKY,RN,28510,QUALIF
17051,1,1705,120296,35196,85100,1609,676,82815,MONGELOUS,RN,36296,QUALIF
18011,1,1801,70401,23447,46954,1326,306,45322,CORMIER-BOULIGEON,ENS,14961,QUALIF
18014,4,1801,70401,23447,46954,1326,306,45322,IANNUZZI,RN,18100,QUALIF
18023,3,1802,68476,24480,43996,949,530,42517,DUENAS,RN,17246,QUALIF
18026,6,1802,68476,24480,43996,949,530,42517,SANSU,UG,12621,QUALIF
18031,1,1803,83645,27519,56126,1215,450,54461,GENTILLET,RN,23501,QUALIF
18036,6,1803,83645,27519,56126,1215,450,54461,KERVRAN,ENS,16991,QUALIF
19012,2,1901,91732,23227,68505,1563,1243,65699,DUBOIS,LR,18816,QUALIF
19014,4,1901,91732,23227,68505,1563,1243,65699,HOLLANDE,UG,24720,QUALIF
19015,5,1901,91732,23227,68505,1563,1243,65699,POUGET,RN,20297,QUALIF
19021,1,1902,93265,26494,66771,1488,1205,64078,ELOPHE,RN,23250,QUALIF
19023,3,1902,93265,26494,66771,1488,1205,64078,MEUNIER,LR,22456,QUALIF
21011,1,2101,70495,19250,51245,657,255,50333,GODARD,UG,14679,QUALIF
21014,4,2101,70495,19250,51245,657,255,50333,MARTIN,ENS,13830,QUALIF
21015,5,2101,70495,19250,51245,657,255,50333,HUMBLOT-CORNILLE,RN,12969,QUALIF
21021,1,2102,72011,21398,50613,767,248,49598,GUYENOT,RN,17181,QUALIF
21022,2,2102,72011,21398,50613,767,248,49598,HERVIEU,UG,13723,QUALIF
21034,4,2103,72426,22065,50361,927,319,49115,PRIBETICH,UG,14533,QUALIF
17016,6,1701,111882,34147,77735,1055,383,76297,SOUBESTE,UG,22618,DESIST
21041,1,2104,67447,19020,48427,1083,374,46970,BRIGAND,LR,16531,QUALIF
21042,2,2104,67447,19020,48427,1083,374,46970,DUMONT,RN,19838,QUALIF
21051,1,2105,85576,25043,60533,1464,540,58529,PARIS,ENS,18130,QUALIF
21056,6,2105,85576,25043,60533,1464,540,58529,LIORET,RN,26518,QUALIF
22011,1,2201,90639,23382,67257,1142,535,65580,COSSON,ENS,21614,QUALIF
22012,2,2201,90639,23382,67257,1142,535,65580,GORGIARD,UG,19926,QUALIF
22014,4,2201,90639,23382,67257,1142,535,65580,BILLAUD,RN,16888,QUALIF
22024,4,2202,104517,26320,78197,958,676,76563,KIEFFER,RN,23707,QUALIF
22025,5,2202,104517,26320,78197,958,676,76563,BERVILLE,ENS,25730,QUALIF
22031,1,2203,89421,23834,65587,795,581,64211,LE FUR,LR,20520,QUALIF
22038,8,2203,89421,23834,65587,795,581,64211,DE MELLON,RN,18345,QUALIF
22041,1,2204,81566,21928,59638,1441,757,57440,LUDE,RN,19700,QUALIF
22045,5,2204,81566,21928,59638,1441,757,57440,LEPVRAUD,UG,17826,QUALIF
22051,1,2205,107761,27048,80713,1784,971,77958,LE BOULANGER,RN,22668,QUALIF
22053,3,2205,107761,27048,80713,1784,971,77958,BOTHOREL,ENS,29479,QUALIF
22054,4,2205,107761,27048,80713,1784,971,77958,LEMAITRE,UG,23858,QUALIF
23013,3,2301,89980,26423,63557,1468,907,61182,SIMONET,DVD,13536,QUALIF
17025,5,1702,113630,33612,80018,1379,577,78062,BABAULT,ENS,19773,DESIST
23016,6,2301,89980,26423,63557,1468,907,61182,COUTURIER,UG,14359,QUALIF
24011,1,2401,78107,23125,54982,1245,922,52815,MARTIN,UG,15540,QUALIF
24014,4,2401,78107,23125,54982,1245,922,52815,LECHON,RN,20199,QUALIF
24024,4,2402,84286,25227,59059,1134,857,57068,CATHUS,UG,16131,QUALIF
24025,5,2402,84286,25227,59059,1134,857,57068,MULLER,RN,24374,QUALIF
24032,2,2403,66947,17473,49474,995,898,47581,DRUILLOLE,UG,13600,QUALIF
24033,3,2403,66947,17473,49474,995,898,47581,JOUBERT,RN,19093,QUALIF
24043,3,2404,89941,24171,65770,1483,1071,63216,PEYTAVIE,UG,21801,QUALIF
24047,7,2404,89941,24171,65770,1483,1071,63216,MARCHAUDON,RN,22767,QUALIF
25013,3,2501,75793,22151,53642,1096,414,52132,LUTZ,RN,16264,QUALIF
16021,1,1602,83360,26164,57196,1306,785,55105,MARTIN,RN,21440,QUALIF
17052,2,1705,120296,35196,85100,1609,676,82815,PLASSARD,ENS,27124,QUALIF
25016,6,2501,75793,22151,53642,1096,414,52132,VEZIES,UG,16555,QUALIF
25017,7,2501,75793,22151,53642,1096,414,52132,CROIZIER,ENS,17475,QUALIF
25021,1,2502,78875,21525,57350,858,408,56084,VOYNET,UG,19160,QUALIF
25023,3,2502,78875,21525,57350,858,408,56084,FUSIS,RN,16895,QUALIF
25024,4,2502,78875,21525,57350,858,408,56084,VUILLEMIN,ENS,15026,DESIST
25034,4,2503,64748,20526,44222,1149,692,42381,PACQUOT,ENS,12806,QUALIF
25042,2,2504,65469,22529,42940,770,408,41762,GRANGIER,RN,19891,QUALIF
25043,3,2504,65469,22529,42940,770,408,41762,DUVERNOIS,UG,11804,QUALIF
25053,3,2505,85263,25970,59293,871,591,57831,GENEVARD,LR,20356,QUALIF
25056,6,2505,85263,25970,59293,871,591,57831,JEANDENAND,RN,19505,QUALIF
26011,1,2601,77635,24587,53048,751,350,51947,VALLON,RN,16144,QUALIF
26016,6,2601,77635,24587,53048,751,350,51947,CHRISTOPHLE,UG,16835,QUALIF
26023,3,2602,97115,31067,66048,1192,656,64200,POLLET,RN,27507,QUALIF
26024,4,2602,97115,31067,66048,1192,656,64200,CHKERI,UG,14642,QUALIF
26032,2,2603,110847,27829,83018,1566,803,80649,POCHON,UG,30618,QUALIF
25032,2,2503,64748,20526,44222,1149,692,42381,DAYET,UG,9138,DESIST
26042,2,2604,100702,29765,70937,1024,539,69374,PAGANI,UG,18222,QUALIF
26044,4,2604,100702,29765,70937,1024,539,69374,ANTHOINE,LR,16635,QUALIF
26046,6,2604,100702,29765,70937,1024,539,69374,MONNIER,RN,26621,QUALIF
27014,4,2701,87391,30142,57249,1205,488,55556,LOIR,RN,25853,QUALIF
27015,5,2701,87391,30142,57249,1205,488,55556,CANIN,ENS,15837,QUALIF
27022,2,2702,79112,25043,54069,1097,338,52634,VEYRI,UG,11184,QUALIF
27023,3,2702,79112,25043,54069,1097,338,52634,LEVAVASSEUR,RN,22951,QUALIF
27032,2,2703,85635,26772,58863,1159,396,57308,MAUVIEUX,RN,28011,QUALIF
27035,5,2703,85635,26772,58863,1159,396,57308,TAMARELLE VERHAEGHE,ENS,12238,QUALIF
27042,2,2704,93502,30390,63112,1034,383,61695,BRUN,UG,21144,QUALIF
27044,4,2704,93502,30390,63112,1034,383,61695,PAUPER,RN,25688,QUALIF
27054,4,2705,89812,29619,60193,1042,378,58773,HOUSSIN,RN,26601,QUALIF
27057,7,2705,89812,29619,60193,1042,378,58773,DUCH,ENS,14332,QUALIF
28011,1,2801,91565,29049,62516,1035,350,61131,KASBARIAN,ENS,20105,QUALIF
28013,3,2801,91565,29049,62516,1035,350,61131,MINOT,RN,20576,QUALIF
28023,3,2802,75563,27860,47703,723,257,46723,MARLEIX,LR,12109,QUALIF
28024,4,2802,75563,27860,47703,723,257,46723,DUBOIS,RN,17908,QUALIF
28031,1,2803,71148,24429,46719,1120,376,45223,BAY,RN,19178,QUALIF
28033,3,2803,71148,24429,46719,1120,376,45223,HUWART,DVC,16439,QUALIF
28041,1,2804,67351,22555,44796,823,275,43698,VIGIER,ENS,17236,QUALIF
25045,5,2504,65469,22529,42940,770,408,41762,GAUTIER,ENS,8531,DESIST
29011,1,2901,92336,22747,69589,1156,495,67938,LE MEUR,ENS,22422,QUALIF
29012,2,2901,92336,22747,69589,1156,495,67938,LEBERT,UG,22303,QUALIF
29014,4,2901,92336,22747,69589,1156,495,67938,HNAFF,RN,16083,QUALIF
29023,3,2902,78166,23609,54557,1075,56,53426,LARSONNEUR,DVC,9874,QUALIF
29027,7,2902,78166,23609,54557,1075,56,53426,CADALEN,UG,18850,QUALIF
29028,8,2902,78166,23609,54557,1075,56,53426,KERVELLA,RN,12065,QUALIF
29032,2,2903,93853,24830,69023,1505,358,67160,LE GAC,ENS,26139,QUALIF
29033,3,2903,93853,24830,69023,1505,358,67160,DONVAL,RN,18627,QUALIF
29042,2,2904,84364,22356,62008,963,365,60680,BIHOUEE,RN,15690,QUALIF
29044,4,2904,84364,22356,62008,963,365,60680,VULPIANI,UG,18765,QUALIF
29045,5,2904,84364,22356,62008,963,365,60680,LE FEUR,ENS,18586,QUALIF
29053,3,2905,98751,26027,72724,1119,437,71168,THOMAØDIS,RN,18884,QUALIF
29054,4,2905,98751,26027,72724,1119,437,71168,MELCHIOR,ENS,21567,QUALIF
29061,1,2906,91580,24649,66931,1294,521,65116,LE FUR,RN,19671,QUALIF
29066,6,2906,91580,24649,66931,1294,521,65116,THOMIN,UG,24664,QUALIF
29071,1,2907,83701,21122,62579,1032,521,61026,TANGUY,ENS,18709,QUALIF
29072,2,2907,83701,21122,62579,1032,521,61026,ALANOU,RN,15927,QUALIF
29077,7,2907,83701,21122,62579,1032,521,61026,HARVINDER,UG,18952,QUALIF
29084,4,2908,91739,25116,66623,1139,542,64942,BALANANT,ENS,18031,QUALIF
29085,5,2908,91739,25116,66623,1139,542,64942,PEREZ,RN,20003,QUALIF
2A017,7,2A01,52490,18651,33839,365,215,33259,MARCANGELI,ENS,10210,QUALIF
2A018,8,2A01,52490,18651,33839,365,215,33259,QUARENA,RN,10377,QUALIF
2A021,1,2A02,62495,22874,39621,469,345,38807,COLOMBANI,REG,10266,QUALIF
2A025,5,2A02,62495,22874,39621,469,345,38807,FILONI,RN,13620,QUALIF
2B012,2,2B01,62114,23561,38553,499,364,37690,CASTELLANI,REG,11962,QUALIF
2B018,8,2B01,62114,23561,38553,499,364,37690,MARCHAL,RN,10855,QUALIF
2B022,2,2B02,67927,22746,45181,440,393,44348,ACQUAVIVA,REG,12698,QUALIF
2B023,3,2B02,67927,22746,45181,440,393,44348,CECCOLI,DVD,15100,QUALIF
30014,4,3001,90362,32430,57932,870,364,56698,MENARD,UG,16747,QUALIF
30015,5,3001,90362,32430,57932,870,364,56698,GILLET,RN,24894,QUALIF
30035,5,3003,95926,27885,68041,1279,497,66265,BORDES,RN,31465,QUALIF
30037,7,3003,95926,27885,68041,1279,497,66265,OROMI,UG,15181,QUALIF
30042,2,3004,95047,28841,66206,1231,554,64421,BORD,UG,17639,QUALIF
30045,5,3004,95047,28841,66206,1231,554,64421,MEURIN,RN,31366,QUALIF
30054,4,3005,98971,29366,69605,1571,729,67305,SALA,UG,22228,QUALIF
30065,5,3006,85573,28866,56707,796,327,55584,CADÔNE,UG,15992,QUALIF
30066,6,3006,85573,28866,56707,796,327,55584,JOSSERAND,RN,23382,QUALIF
31012,2,3101,85230,24258,60972,1173,522,59277,CLOUET,UG,26985,QUALIF
31013,3,3101,85230,24258,60972,1173,522,59277,HOBET,ENS,16063,QUALIF
31014,4,3101,85230,24258,60972,1173,522,59277,CHAMBELIN,RN,12636,QUALIF
31022,2,3102,106597,29396,77201,1540,644,75017,STAMBACH-TERRENOIR,UG,30402,QUALIF
31023,3,3102,106597,29396,77201,1540,644,75017,KHALIFA,RN,19815,QUALIF
31027,7,3102,106597,29396,77201,1540,644,75017,LAGLEIZE,ENS,20934,QUALIF
31031,1,3103,81919,19856,62063,815,328,60920,ALARCON,RN,13022,QUALIF
31036,6,3103,81919,19856,62063,815,328,60920,VIGNON,ENS,20227,QUALIF
310310,10,3103,81919,19856,62063,815,328,60920,ROBY,UG,21064,QUALIF
31053,3,3105,108786,30528,78258,1933,672,75653,PORTARRIEU,ENS,22267,QUALIF
31055,5,3105,108786,30528,78258,1933,672,75653,LEONARDELLI,RN,29897,QUALIF
31064,4,3106,117374,29722,87652,1621,714,85317,SIMION,UG,29031,QUALIF
31065,5,3106,117374,29722,87652,1621,714,85317,DEMANGE-FIERLEJ,RN,26379,QUALIF
31073,3,3107,108229,31112,77117,1914,795,74408,BEX,UG,24681,QUALIF
30034,4,3003,95926,27885,68041,1279,497,66265,BAUME,ENS,12727,DESIST
31082,2,3108,86096,25122,60974,1320,711,58943,DELCHARD,RN,23893,QUALIF
31085,5,3108,86096,25122,60974,1320,711,58943,AVIRAGNET,UG,21751,QUALIF
31093,3,3109,81368,24179,57189,1026,469,55694,DELRIEU,ENS,12451,QUALIF
31094,4,3109,81368,24179,57189,1026,469,55694,ARRIGHI,UG,26472,QUALIF
31095,5,3109,81368,24179,57189,1026,469,55694,BEOUT,RN,13865,QUALIF
31102,2,3110,105152,23611,81541,1891,636,79014,FALGAS-COLOMINA,RN,23993,QUALIF
31108,8,3110,105152,23611,81541,1891,636,79014,OBERTI,UG,28631,QUALIF
32011,1,3201,73258,19098,54160,1382,769,52009,CAZENEUVE,ENS,16072,QUALIF
32016,6,3201,73258,19098,54160,1382,769,52009,YELMA,RN,18575,QUALIF
32021,1,3202,73646,19322,54324,1082,436,52806,CENDR,RN,18739,QUALIF
32023,3,3202,73646,19322,54324,1082,436,52806,TAUPIAC,DVG,24185,QUALIF
33011,1,3301,105863,29920,75943,1002,388,74553,CAZENAVE,ENS,28564,QUALIF
33014,4,3301,105863,29920,75943,1002,388,74553,PALUTEAU,RN,15654,QUALIF
33015,5,3301,105863,29920,75943,1002,388,74553,PAPIN,UG,25517,QUALIF
33024,4,3302,74146,19734,54412,529,197,53686,THIERRY,UG,26547,QUALIF
33026,6,3302,74146,19734,54412,529,197,53686,JURAMY,ENS,15610,QUALIF
33033,3,3303,91635,28457,63178,1176,463,61539,ARY,ENS,17080,QUALIF
33035,5,3303,91635,28457,63178,1176,463,61539,BASTERES,RN,12037,QUALIF
33039,9,3303,91635,28457,63178,1176,463,61539,PRUD'HOMME,UG,30664,QUALIF
33043,3,3304,99767,34194,65573,1081,532,63960,DAVID,UG,27092,QUALIF
33044,4,3304,99767,34194,65573,1081,532,63960,RECHAGNEUX,RN,20702,QUALIF
33051,1,3305,123063,37023,86040,1641,618,83781,DE FOURNAS,RN,35457,QUALIF
33055,5,3305,123063,37023,86040,1641,618,83781,GOT,UG,26631,QUALIF
33062,2,3306,109009,28883,80126,1398,518,78210,BOURLIEUX,RN,21174,QUALIF
33065,5,3306,109009,28883,80126,1398,518,78210,POULLIAT,ENS,25636,QUALIF
33067,7,3306,109009,28883,80126,1398,518,78210,RECALDE,UG,27564,QUALIF
33071,1,3307,80692,22563,58129,832,376,56921,NAVEYS--DUMAS,RN,12766,QUALIF
33073,3,3307,80692,22563,58129,832,376,56921,SAINT-PASTEUR,UG,21913,QUALIF
33074,4,3307,80692,22563,58129,832,376,56921,COUILLARD,ENS,18854,QUALIF
30062,2,3006,85573,28866,56707,796,327,55584,COLSON,ENS,11521,DESIST
33085,5,3308,121558,34656,86902,1463,663,84776,LAMARA,RN,31248,QUALIF
33086,6,3308,121558,34656,86902,1463,663,84776,PANONACLE,ENS,26881,QUALIF
33091,1,3309,103847,28885,74962,1885,776,72301,METTE,ENS,21714,QUALIF
33095,5,3309,103847,28885,74962,1885,776,72301,MARQUES,RN,27868,QUALIF
33102,2,3310,83589,24550,59039,1267,605,57167,BOUDI,ENS,17128,QUALIF
33104,4,3310,83589,24550,59039,1267,605,57167,CHADOURNE,RN,25037,QUALIF
33123,3,3312,89111,24589,64522,1413,580,62529,FELD,UG,18042,QUALIF
33124,4,3312,89111,24589,64522,1413,580,62529,BERTHONNEAU,RN,24016,QUALIF
31054,4,3105,108786,30528,78258,1933,672,75653,ESPAGNOLLE,UG,20925,DESIST
34013,3,3401,91368,28757,62611,1024,339,61248,ROUMEGAS,UG,20851,QUALIF
34032,2,3403,94056,24655,69401,1164,482,67755,DOMBRE-COSTE,UG,22968,QUALIF
34036,6,3403,94056,24655,69401,1164,482,67755,TROISE,RN,21872,QUALIF
34041,1,3404,120416,32147,88269,2111,804,85354,BOUQUIN,RN,35216,QUALIF
30053,3,3005,98971,29366,69605,1571,729,67305,ALLEGRET-PILOT,RN,27602,QUALIF
34045,5,3404,120416,32147,88269,2111,804,85354,ROME,UG,28171,QUALIF
34055,5,3405,100010,30432,69578,1736,776,67066,GALZY,RN,32781,QUALIF
34056,6,3405,100010,30432,69578,1736,776,67066,MANENC,UG,21640,QUALIF
34063,3,3406,94941,31359,63582,941,363,62278,MNARD,DVD,16968,QUALIF
34064,4,3406,94941,31359,63582,941,363,62278,GABARRON,RN,25563,QUALIF
34065,5,3406,94941,31359,63582,941,363,62278,CROZIER,UG,13126,QUALIF
34084,4,3408,95644,29580,66064,1112,571,64381,DELAPIERRE,RN,25831,QUALIF
34097,7,3409,90642,29271,61371,1124,581,59666,BELAOUNI,UG,17463,QUALIF
35011,1,3501,94338,25504,68834,1089,458,67287,MESMEUR,UG,28467,QUALIF
35015,5,3501,94338,25504,68834,1089,458,67287,BOUCHER,ENS,21453,QUALIF
35017,7,3501,94338,25504,68834,1089,458,67287,REY DU BOISSIEU,RN,11878,QUALIF
35023,3,3502,99900,23110,76790,1022,450,75318,MAILLART-MHAIGNERIE,ENS,25792,QUALIF
35024,4,3502,99900,23110,76790,1022,450,75318,VANHAECKE,RN,13130,QUALIF
35025,5,3502,99900,23110,76790,1022,450,75318,LAHAIS,UG,30361,QUALIF
35031,1,3503,93374,24526,68848,1162,646,67040,D'ORSANNE,RN,18850,QUALIF
35032,2,3503,93374,24526,68848,1162,646,67040,FAILL,ENS,19919,QUALIF
35034,4,3503,93374,24526,68848,1162,646,67040,ROUAUX,UG,24649,QUALIF
34043,3,3404,120416,32147,88269,2111,804,85354,ELIAOU,ENS,19260,DESIST
35044,4,3504,97688,26760,70928,1420,543,68965,HIGNET,UG,22139,QUALIF
35053,3,3505,111588,30678,80910,1902,870,78138,GILOIS,RN,23298,QUALIF
35054,4,3505,111588,30678,80910,1902,870,78138,LE NABOUR,ENS,33147,QUALIF
35063,3,3506,90648,24462,66186,1141,536,64509,MARION,RN,19960,QUALIF
35065,5,3506,90648,24462,66186,1141,536,64509,BENOIT,ENS,26968,QUALIF
35071,1,3507,106649,30003,76646,1095,437,75114,LEMOINE,RN,21184,QUALIF
35072,2,3507,106649,30003,76646,1095,437,75114,BOURGEAUX,DVD,32549,QUALIF
36015,5,3601,77075,26156,50919,1132,646,49141,WUNSCH,RN,19755,QUALIF
36024,4,3602,87371,26395,60976,1400,814,58762,FORISSIER,LR,18700,QUALIF
34082,2,3408,95644,29580,66064,1112,571,64381,CARRIERE,UG,21061,DESIST
37014,4,3701,71964,24259,47705,565,254,46886,PIERRE,ENS,11333,QUALIF
37016,6,3701,71964,24259,47705,565,254,46886,FOURNIER,UG,21250,QUALIF
37021,1,3702,93120,27451,65669,1302,530,63837,LABARONNE,ENS,20801,QUALIF
37023,3,3702,93120,27451,65669,1302,530,63837,FOUGERON,RN,22396,QUALIF
37032,2,3703,99411,29596,69815,1633,729,67453,ALFANDARI,ENS,22174,QUALIF
34094,4,3409,90642,29271,61371,1124,581,59666,VIGNAL,ENS,14918,DESIST
37044,4,3704,92734,29246,63488,1145,531,61812,BAUMEL,UG,18374,QUALIF
37045,5,3704,92734,29246,63488,1145,531,61812,BELLANGER,RN,20328,QUALIF
37054,4,3705,87677,26115,61562,1165,483,59914,DUCAMP,RN,21118,QUALIF
37056,6,3705,87677,26115,61562,1165,483,59914,THILLAYE,ENS,16025,QUALIF
35046,6,3504,97688,26760,70928,1420,543,68965,PATAULT,ENS,16595,DESIST
38014,4,3801,83879,20247,63632,675,237,62720,PREVOST,UG,25207,QUALIF
38015,5,3801,83879,20247,63632,675,237,62720,VRAN,ENS,21089,QUALIF
38021,1,3802,79215,25415,53800,898,295,52607,CHATELAIN,UG,22185,QUALIF
38022,2,3802,79215,25415,53800,898,295,52607,CARRIÔRE,ENS,10114,QUALIF
38025,5,3802,79215,25415,53800,898,295,52607,ROBERT,RN,16043,QUALIF
38033,3,3803,57458,17232,40226,446,250,39530,MARTIN,UG,16933,QUALIF
38037,7,3803,57458,17232,40226,446,250,39530,DUPR,RN,8989,QUALIF
35051,1,3505,111588,30678,80910,1902,870,78138,RENAULT,UG,20200,DESIST
38046,6,3804,92601,26385,66216,1100,329,64787,BATTISTEL,UG,27548,QUALIF
38051,1,3805,106920,28359,78561,1296,402,76863,IORDANOFF,UG,27991,QUALIF
38057,7,3805,106920,28359,78561,1296,402,76863,SCHREIBER,RN,23674,QUALIF
38062,2,3806,91054,28202,62852,1201,316,61335,JOLLY,RN,29167,QUALIF
38066,6,3806,91054,28202,62852,1201,316,61335,DI SPIGNO,UG,12791,QUALIF
38071,1,3807,97000,27807,69193,1033,387,67773,AUGUSTE,RN,28531,QUALIF
38075,5,3807,97000,27807,69193,1033,387,67773,NEUDER,LR,18678,QUALIF
38083,3,3808,82842,24248,58594,1026,336,57232,MICHEL,UG,14021,QUALIF
35062,2,3506,90648,24462,66186,1141,536,64509,LAFAYE,UG,16209,DESIST
38091,1,3809,101320,28739,72581,1447,309,70825,BENE,RN,24106,QUALIF
38098,8,3809,101320,28739,72581,1447,309,70825,NOSB,UG,19825,QUALIF
38101,1,3810,99395,31677,67718,1149,383,66186,RICHOL,UG,16833,QUALIF
38105,5,3810,99395,31677,67718,1149,383,66186,PEREZ,RN,28348,QUALIF
34099,9,3409,90642,29271,61371,1124,581,59666,ALLONCLE,RN,21734,QUALIF
36014,4,3601,77075,26156,50919,1132,646,49141,JOLIVET,ENS,17256,QUALIF
39011,1,3901,64925,18534,46391,1018,489,44884,GRABY,RN,17517,QUALIF
39014,4,3901,64925,18534,46391,1018,489,44884,BRULEBOIS,ENS,16231,QUALIF
39025,5,3902,55723,17006,38717,766,356,37595,MOSCA,RN,12315,QUALIF
39026,6,3902,55723,17006,38717,766,356,37595,DALLOZ,LR,14507,QUALIF
39033,3,3903,70205,20295,49910,789,411,48710,GRUET,LR,16727,QUALIF
39034,4,3903,70205,20295,49910,789,411,48710,VUILLEMIN-PLANCON,RN,19354,QUALIF
40013,3,4001,109697,31682,78015,1714,725,75576,FOSSEY,RN,28138,QUALIF
40014,4,4001,109697,31682,78015,1714,725,75576,DARRIEUSSECQ,ENS,21353,QUALIF
40021,1,4002,124617,35132,89485,1886,899,86700,BIESBROUCK,RN,28264,QUALIF
40025,5,4002,124617,35132,89485,1886,899,86700,CAUSSE,ENS,26051,QUALIF
40032,2,4003,100020,26854,73166,1583,877,70706,FRANCESCHINI,RN,25165,QUALIF
40033,3,4003,100020,26854,73166,1583,877,70706,VALLAUD,UG,26235,QUALIF
41013,3,4101,82706,26854,55852,1221,483,54148,FESNEAU,ENS,18711,QUALIF
41015,5,4101,82706,26854,55852,1221,483,54148,BARDET,RN,19069,QUALIF
41024,4,4102,80280,26185,54095,1903,680,51512,AUCANTE,DVD,10340,QUALIF
41027,7,4102,80280,26185,54095,1903,680,51512,CHUDEAU,RN,25611,QUALIF
41031,1,4103,81054,24082,56972,1190,565,55217,MARION,ENS,20014,QUALIF
41033,3,4103,81054,24082,56972,1190,565,55217,DE OLIVEIRA,RN,22674,QUALIF
42014,4,4201,63963,21540,42423,585,250,41588,SIMON,RN,13296,QUALIF
42016,6,4201,63963,21540,42423,585,250,41588,COURBON,UG,16778,QUALIF
42021,1,4202,50889,18558,32331,474,178,31679,BREUIL,RN,8595,QUALIF
39012,2,3901,64925,18534,46391,1018,489,44884,BRONDEL,UG,10350,DESIST
42026,6,4202,50889,18558,32331,474,178,31679,TAURINYA,UG,13652,QUALIF
42031,1,4203,84404,27063,57341,1310,240,55791,MANDON,ENS,16243,QUALIF
42032,2,4203,84404,27063,57341,1310,240,55791,LA MARCA,RN,22813,QUALIF
42041,1,4204,104493,32052,72441,1513,458,70470,BONNET,LR,21649,QUALIF
42043,3,4204,104493,32052,72441,1513,458,70470,RAMBAUD,RN,28753,QUALIF
42053,3,4205,101589,28855,72734,1187,497,71050,GRANGER,RN,25644,QUALIF
42054,4,4205,101589,28855,72734,1187,497,71050,STEVENSON,UG,13039,QUALIF
42055,5,4205,101589,28855,72734,1187,497,71050,VERMOREL-MARQUES,LR,29832,QUALIF
42062,2,4206,111857,31623,80234,1548,581,78105,TAITE,LR,21724,QUALIF
42065,5,4206,111857,31623,80234,1548,581,78105,GRANGER,RN,31016,QUALIF
43013,3,4301,102716,27850,74866,1021,447,73398,HEUZEY,RN,25091,QUALIF
43015,5,4301,102716,27850,74866,1021,447,73398,WAUQUIEZ,LR,27013,QUALIF
43021,1,4302,79390,22317,57073,834,481,55758,VIGIER,LR,21573,QUALIF
43025,5,4302,79390,22317,57073,834,481,55758,FOURETS,RN,17885,QUALIF
44012,2,4401,77342,21170,56172,1193,181,54798,PECQUEUR,RN,9937,QUALIF
44013,3,4401,77342,21170,56172,1193,181,54798,BELHAMITI,ENS,20488,QUALIF
44015,5,4401,77342,21170,56172,1193,181,54798,BENBRAHIM,UG,23671,QUALIF
44034,4,4403,97389,30116,67273,1242,303,65728,AMIOT,UG,29285,QUALIF
44035,5,4403,97389,30116,67273,1242,303,65728,ARC,RN,13425,QUALIF
44036,6,4403,97389,30116,67273,1242,303,65728,ANNEREAU,ENS,16147,QUALIF
44045,5,4404,93228,26440,66788,984,423,65381,AMADOU,ENS,14815,QUALIF
44046,6,4404,93228,26440,66788,984,423,65381,PINEAU,RN,13116,QUALIF
44047,7,4404,93228,26440,66788,984,423,65381,LAERNOES,UG,30619,QUALIF
44051,1,4405,127978,33612,94366,1830,639,91897,ROUSSEL,UG,34673,QUALIF
44053,3,4405,127978,33612,94366,1830,639,91897,EL HAØRY,ENS,33241,QUALIF
44062,2,4406,117288,35797,81491,1919,778,78794,PICHON,RN,25886,QUALIF
44063,3,4406,117288,35797,81491,1919,778,78794,HUNAULT,DVD,22993,QUALIF
44065,5,4406,117288,35797,81491,1919,778,78794,RAUX,UG,26919,QUALIF
44073,3,4407,118946,33383,85563,2478,640,82445,JOSSO,ENS,23489,QUALIF
39022,2,3902,55723,17006,38717,766,356,37595,TERNANT,UG,9303,DESIST
44084,4,4408,91147,30695,60452,945,392,59115,BOUCHET,RN,17065,QUALIF
44086,6,4408,91147,30695,60452,945,392,59115,TAVEL,UG,18317,QUALIF
44093,3,4409,132667,38045,94622,1943,875,91804,BRARD,DVD,29952,QUALIF
44097,7,4409,132667,38045,94622,1943,875,91804,MALDINEY,RN,29841,QUALIF
44101,1,4410,126331,33656,92675,1807,744,90124,COTREL,RN,23574,QUALIF
44102,2,4410,126331,33656,92675,1807,744,90124,VIANCIN,UG,25055,QUALIF
44104,4,4410,126331,33656,92675,1807,744,90124,ERRANTE,ENS,27555,QUALIF
45011,1,4501,78309,24145,54164,803,282,53079,RABAULT,RN,14880,QUALIF
45016,6,4501,78309,24145,54164,803,282,53079,RIST,ENS,16775,QUALIF
45025,5,4502,88601,29765,58836,836,398,57602,DUPLESSY,UG,16148,QUALIF
45027,7,4502,88601,29765,58836,836,398,57602,BABIN,RN,18957,QUALIF
45031,1,4503,70445,22115,48330,1005,382,46943,DE PLICHY,DVD,15041,QUALIF
44054,4,4405,127978,33612,94366,1830,639,91897,COMBY,RN,22722,QUALIF
45033,3,4503,70445,22115,48330,1005,382,46943,PARIS,RN,21373,QUALIF
45043,3,4504,74099,26054,48045,955,305,46785,NOTTIN,UG,9889,QUALIF
45047,7,4504,74099,26054,48045,955,305,46785,MNAG,RN,23231,QUALIF
45051,1,4505,73581,24246,49335,793,365,48177,LACAPELLE,RN,20893,QUALIF
45055,5,4505,73581,24246,49335,793,365,48177,BROSSE,ENS,10604,QUALIF
